"","isSeasonCurrent","slugSeason","yearSeason","urlSeasonBREF","nameTeam","isPlayoffTeam","winsTeam","lossesTeam","winsPythagTeam","lossesPythagTeam","marginVictoryTeam","ratioFTtoFGATeam","ratioFTtoFGAOpponent","nameArena","attendanceArenaTeam","attendancePerGameTeam","slugTeamBREF","urlBREFTeamData","idTeamNBA","urlThumbnailTeam","ageMeanMisc","ratingStrengthOfScheduleMisc","ratingSimpleSystemMisc","ortgTeamMisc","drtgTeamMisc","nrtgTeamMisc","paceTeamMisc","pctFTRateMisc","pct3PRateMisc","pctTrueShootingeTeamMisc","pctEFGTeamMisc","pctTOVTeamMisc","pctORBTeamMisc","pctEFGTeamOppMisc","pctTOVOpponentMisc","pctDRBOpponentMisc"
"63",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","New York Knicks",FALSE,33,49,34,48,-2.67,0.223,0.255,"Madison Square Garden (IV)",451140,NA,"NYK","https://www.basketball-reference.com/teams/NYK/1982.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",28,0.52,-2.15,106,108.6,-2.6,99.5,0.302,0.03,0.535,0.495,15.4,33.1,0.508,15.4,66.9
"64",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","Kansas City Kings",FALSE,30,52,33,49,-3.1,0.213,0.287,"Kemper Arena",305665,NA,"KCK","https://www.basketball-reference.com/teams/KCK/1982.html",NA,NA,24,-0.15,-3.25,104.2,107.2,-3,101.8,0.296,0.018,0.533,0.497,15.5,29.9,0.504,16.5,66
"65",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","Dallas Mavericks",FALSE,28,54,29,53,-4.43,0.241,0.266,"Reunion Arena",380484,NA,"DAL","https://www.basketball-reference.com/teams/DAL/1982.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",24.4,-0.06,-4.48,105.9,110.4,-4.5,98.5,0.328,0.026,0.519,0.473,13.7,33.9,0.51,14.5,66.8
"66",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","Utah Jazz",FALSE,25,57,27,55,-5.66,0.23,0.244,"Salt Palace",311779,NA,"UTA","https://www.basketball-reference.com/teams/UTA/1982.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",24.9,0.03,-5.63,106.2,111.7,-5.5,103.9,0.306,0.013,0.538,0.496,14.5,30.6,0.513,14.1,65.3
"67",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","San Diego Clippers",FALSE,17,65,23,59,-7.39,0.238,0.28,"San Diego Sports Arena",225036,NA,"SDC","https://www.basketball-reference.com/teams/SDC/1982.html",NA,NA,25.4,0.34,-7.05,106.6,113.8,-7.2,101.4,0.33,0.048,0.547,0.507,16.2,33.2,0.529,13.9,68
"68",FALSE,"1981-82",1982,"https://www.basketball-reference.com/leagues/NBA_1982.html","Cleveland Cavaliers",FALSE,15,67,20,62,-8.51,0.222,0.271,"Coliseum at Richfield",232421,NA,"CLE","https://www.basketball-reference.com/teams/CLE/1982.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",26.1,0.74,-7.77,103.3,111.8,-8.5,99.3,0.297,0.019,0.51,0.466,13.7,32,0.515,14.7,65.9
"69",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Philadelphia 76ers",TRUE,65,17,60,22,7.67,0.273,0.217,"The Spectrum",612203,17072,"PHI","https://www.basketball-reference.com/teams/PHI/1983.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",26.7,-0.14,7.53,108.3,100.9,7.4,102.7,0.367,0.015,0.549,0.501,16.3,37.1,0.464,15.8,66.2
"70",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Boston Celtics",TRUE,56,26,55,27,5.35,0.229,0.236,"Boston Garden",621829,15320,"BOS","https://www.basketball-reference.com/teams/BOS/1983.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",27.3,-0.01,5.34,106.9,101.8,5.1,104,0.311,0.025,0.536,0.494,15.2,34.7,0.473,16,68.1
"71",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Los Angeles Lakers",TRUE,58,24,55,27,5.55,0.199,0.191,"The Forum",598739,13763,"LAL","https://www.basketball-reference.com/teams/LAL/1983.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",26.9,-0.49,5.06,110.5,105.2,5.3,103.8,0.27,0.013,0.561,0.528,15.9,36.3,0.494,15.5,65.3
"72",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Phoenix Suns",TRUE,53,29,54,28,5.06,0.227,0.235,"Arizona Veterans Memorial Coliseum",465603,NA,"PHO","https://www.basketball-reference.com/teams/PHO/1983.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",26.6,-0.45,4.61,105.1,100.1,5,101.6,0.306,0.022,0.54,0.499,16,32,0.458,15.9,67.5
"73",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Milwaukee Bucks",TRUE,51,31,53,29,4.4,0.243,0.228,"MECCA Arena",425572,NA,"MIL","https://www.basketball-reference.com/teams/MIL/1983.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",28.1,-0.08,4.32,105.8,101.4,4.4,100,0.322,0.024,0.537,0.491,15.1,31.8,0.459,15.5,65.5
"74",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","San Antonio Spurs",TRUE,53,29,50,32,3.66,0.257,0.228,"HemisFair Arena",379876,NA,"SAS","https://www.basketball-reference.com/teams/SAS/1983.html",1610612759,"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg",27.2,-0.56,3.1,110.1,106.6,3.5,103.3,0.336,0.042,0.556,0.51,15.1,35.3,0.489,14.4,69.1
"75",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Seattle SuperSonics",TRUE,48,34,49,33,3.21,0.247,0.21,"King County Domed Stadium",539622,NA,"SEA","https://www.basketball-reference.com/teams/SEA/1983.html",NA,NA,27.4,-0.33,2.88,105.9,102.8,3.1,103.2,0.338,0.019,0.539,0.496,15.5,32.5,0.464,14.3,66.2
"76",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","New Jersey Nets",TRUE,49,33,49,33,2.77,0.227,0.251,"Brendan Byrne Arena",530801,12946,"NJN","https://www.basketball-reference.com/teams/NJN/1983.html",NA,NA,25.2,0.01,2.77,101.6,98.9,2.7,104,0.322,0.021,0.532,0.494,18.7,36.8,0.481,18.9,68.8
"77",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","New York Knicks",TRUE,44,38,48,34,2.45,0.239,0.257,"Madison Square Garden (IV)",438823,7355,"NYK","https://www.basketball-reference.com/teams/NYK/1983.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",26.5,0.13,2.58,102.4,99.9,2.5,97,0.336,0.019,0.526,0.484,16.2,31.6,0.478,18.1,67.8
"78",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Portland Trail Blazers",TRUE,46,36,47,35,2.13,0.26,0.218,"Memorial Coliseum",483974,NA,"POR","https://www.basketball-reference.com/teams/POR/1983.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",25.5,-0.25,1.88,106,103.9,2.1,101,0.353,0.021,0.535,0.488,15.4,33.3,0.49,16,67.9
"79",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Kansas City Kings",FALSE,45,37,45,37,1.45,0.246,0.291,"Kemper Arena",309597,NA,"KCK","https://www.basketball-reference.com/teams/KCK/1983.html",NA,NA,24.5,-0.41,1.04,106.2,104.9,1.3,106.6,0.338,0.029,0.542,0.5,16.4,34.3,0.49,16.8,65.8
"80",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Denver Nuggets",TRUE,45,37,42,40,0.62,0.272,0.22,"McNichols Sports Arena",491253,NA,"DEN","https://www.basketball-reference.com/teams/DEN/1983.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",27.2,-0.36,0.27,109.7,109.1,0.6,112.1,0.337,0.016,0.55,0.495,14,31,0.509,15.1,64.8
"81",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Washington Bullets",FALSE,42,40,41,41,-0.13,0.206,0.214,"Capital Centre",368281,NA,"WSB","https://www.basketball-reference.com/teams/WSB/1983.html",NA,NA,25.8,0.33,0.2,99.1,99.3,-0.2,99.4,0.292,0.034,0.511,0.473,16.6,30.4,0.471,16.2,68.6
"82",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Detroit Pistons",FALSE,37,45,40,42,-0.4,0.253,0.214,"Pontiac Silverdome",482571,NA,"DET","https://www.basketball-reference.com/teams/DET/1983.html",1610612765,"https://stats.nba.com/media/img/teams/logos/DET_logo.svg",24.6,0.24,-0.17,105.4,105.8,-0.4,105.8,0.34,0.036,0.529,0.481,15.1,33.6,0.496,15.4,66.2
"83",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Dallas Mavericks",FALSE,38,44,40,42,-0.41,0.245,0.228,"Reunion Arena",487155,NA,"DAL","https://www.basketball-reference.com/teams/DAL/1983.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",24.2,-0.29,-0.7,109.4,109.8,-0.4,102.8,0.326,0.025,0.535,0.489,13.5,34.8,0.506,14,66.2
"84",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Atlanta Hawks",TRUE,43,39,38,44,-0.95,0.222,0.223,"Omni Coliseum",292126,NA,"ATL","https://www.basketball-reference.com/teams/ATL/1983.html",1610612737,"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg",26.6,0.23,-0.72,102.2,103.2,-1,98.9,0.295,0.026,0.516,0.472,15,30.7,0.473,15.2,65.1
"85",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Golden State Warriors",FALSE,30,52,32,50,-3.62,0.216,0.241,"Oakland-Alameda County Coliseum Arena",341365,NA,"GSW","https://www.basketball-reference.com/teams/GSW/1983.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",24.7,0.14,-3.48,103.9,107.4,-3.5,104,0.293,0.02,0.526,0.485,15.9,33.9,0.513,16.9,64.6
"86",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Utah Jazz",FALSE,30,52,30,52,-4.2,0.251,0.208,"Salt Palace",355219,NA,"UTA","https://www.basketball-reference.com/teams/UTA/1983.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",25.8,-0.03,-4.22,101.2,105.1,-3.9,107.3,0.332,0.025,0.531,0.483,16.7,29,0.481,15.2,63.9
"87",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Chicago Bulls",FALSE,28,54,29,53,-4.89,0.269,0.237,"Chicago Stadium",296411,NA,"CHI","https://www.basketball-reference.com/teams/CHI/1983.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",24.5,0.48,-4.41,103.4,108,-4.6,106.1,0.365,0.028,0.532,0.483,16.9,34,0.498,14.3,67.9
"88",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","San Diego Clippers",FALSE,25,57,29,53,-4.83,0.208,0.284,"San Diego Sports Arena",195883,NA,"SDC","https://www.basketball-reference.com/teams/SDC/1983.html",NA,NA,24.8,0.22,-4.61,104.7,109.3,-4.6,103,0.288,0.034,0.518,0.479,15.7,37.1,0.531,17.6,65.8
"89",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Indiana Pacers",FALSE,20,62,27,55,-5.85,0.187,0.249,"Market Square Arena",188642,3495,"IND","https://www.basketball-reference.com/teams/IND/1983.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",24.9,0.49,-5.36,103.8,109.4,-5.6,103.9,0.247,0.031,0.52,0.483,15.2,33.6,0.52,16.4,65.5
"90",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Cleveland Cavaliers",FALSE,23,59,22,60,-7.44,0.204,0.258,"Coliseum at Richfield",160537,3782,"CLE","https://www.basketball-reference.com/teams/CLE/1983.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",26.4,0.66,-6.78,99.2,106.8,-7.6,97.6,0.283,0.017,0.506,0.467,16.4,33,0.492,13.8,71.3
"91",FALSE,"1982-83",1983,"https://www.basketball-reference.com/leagues/NBA_1983.html","Houston Rockets",FALSE,14,68,14,68,-11.6,0.188,0.246,"The Summit",291315,NA,"HOU","https://www.basketball-reference.com/teams/HOU/1983.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",29,0.48,-11.12,97,108.3,-11.3,102.2,0.26,0.036,0.491,0.453,15.9,30.8,0.505,15.4,65.4
"92",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Boston Celtics",TRUE,62,20,57,25,6.56,0.264,0.225,"Boston Garden",606857,14890,"BOS","https://www.basketball-reference.com/teams/BOS/1984.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",28,-0.14,6.42,110.9,104.4,6.5,99.7,0.333,0.032,0.554,0.504,14.6,34.2,0.475,13.8,69.7
"93",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Milwaukee Bucks",TRUE,50,32,52,30,4.16,0.25,0.266,"MECCA Arena",393301,NA,"MIL","https://www.basketball-reference.com/teams/MIL/1984.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",28.4,-0.12,4.04,107.8,103.6,4.2,96.9,0.338,0.033,0.541,0.497,15,33.7,0.459,14.7,65.6
"94",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","New York Knicks",TRUE,47,35,51,31,3.84,0.284,0.281,"Madison Square Garden (IV)",487649,13998,"NYK","https://www.basketball-reference.com/teams/NYK/1984.html",1610612752,"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg",27.2,-0.05,3.79,107,103.1,3.9,99,0.367,0.024,0.552,0.499,16.7,33.4,0.491,17.8,68.1
"95",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Detroit Pistons",TRUE,49,33,50,32,3.59,0.25,0.263,"Pontiac Silverdome",652865,14673,"DET","https://www.basketball-reference.com/teams/DET/1984.html",1610612765,"https://stats.nba.com/media/img/teams/logos/DET_logo.svg",25.4,-0.06,3.52,111.5,108.1,3.4,103.8,0.322,0.018,0.532,0.482,12.7,36.7,0.5,14.8,67.7
"96",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Los Angeles Lakers",TRUE,54,28,50,32,3.76,0.236,0.232,"The Forum",622401,NA,"LAL","https://www.basketball-reference.com/teams/LAL/1984.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",27.5,-0.44,3.32,110.9,107.3,3.6,103.7,0.313,0.031,0.574,0.536,16.1,33.7,0.487,14.3,66.6
"97",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Portland Trail Blazers",TRUE,48,34,50,32,3.55,0.277,0.259,"Memorial Coliseum",518306,NA,"POR","https://www.basketball-reference.com/teams/POR/1984.html",1610612757,"https://stats.nba.com/media/img/teams/logos/POR_logo.svg",25.8,-0.42,3.13,111.2,107.7,3.5,101.1,0.367,0.018,0.556,0.507,15.1,36.4,0.518,17,67.4
"98",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Philadelphia 76ers",TRUE,52,30,47,35,2.2,0.299,0.246,"The Spectrum",588139,16773,"PHI","https://www.basketball-reference.com/teams/PHI/1984.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",27.7,0.2,2.39,106.8,104.6,2.2,99.6,0.396,0.016,0.551,0.497,16.9,34.6,0.484,16,65.9
"99",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","New Jersey Nets",TRUE,45,37,44,38,1.1,0.24,0.292,"Brendan Byrne Arena",499496,18364,"NJN","https://www.basketball-reference.com/teams/NJN/1984.html",NA,NA,25.5,0.17,1.27,106.1,105,1.1,103,0.343,0.032,0.54,0.501,16.1,34.6,0.494,17,67.8
"100",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Utah Jazz",TRUE,45,37,44,38,1.13,0.292,0.229,"Salt Palace",400065,NA,"UTA","https://www.basketball-reference.com/teams/UTA/1984.html",1610612762,"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg",26.9,-0.32,0.81,109,108,1,104.9,0.374,0.044,0.559,0.505,15.2,30.8,0.479,13.9,63.4
"101",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Phoenix Suns",TRUE,41,41,43,39,0.89,0.232,0.277,"Arizona Veterans Memorial Coliseum",445788,NA,"PHO","https://www.basketball-reference.com/teams/PHO/1984.html",1610612756,"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg",27.2,-0.24,0.65,108.9,108,0.9,101.4,0.305,0.04,0.556,0.514,15.1,31.4,0.501,15.3,68.3
"102",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Dallas Mavericks",TRUE,43,39,42,40,0.43,0.245,0.232,"Reunion Arena",538162,NA,"DAL","https://www.basketball-reference.com/teams/DAL/1984.html",1610612742,"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg",24.7,-0.27,0.15,110,109.6,0.4,99,0.325,0.025,0.547,0.503,13.6,31.7,0.503,14.4,65.7
"103",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Seattle SuperSonics",TRUE,42,40,41,41,-0.17,0.271,0.226,"King County Domed Stadium",425307,NA,"SEA","https://www.basketball-reference.com/teams/SEA/1984.html",NA,NA,27.1,-0.17,-0.34,107.9,108.1,-0.2,99.7,0.347,0.02,0.543,0.49,14.3,30.7,0.492,13.8,66.6
"104",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","San Antonio Spurs",FALSE,37,45,40,42,-0.27,0.255,0.233,"HemisFair Arena",375900,NA,"SAS","https://www.basketball-reference.com/teams/SAS/1984.html",1610612759,"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg",27.4,-0.23,-0.5,111.2,111.4,-0.2,106.5,0.337,0.034,0.556,0.511,14,33.4,0.508,13.7,66.2
"105",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Atlanta Hawks",TRUE,40,42,37,45,-1.29,0.27,0.268,"Omni Coliseum",286049,NA,"ATL","https://www.basketball-reference.com/teams/ATL/1984.html",1610612737,"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg",26.6,0.22,-1.08,105.5,106.9,-1.4,95.3,0.355,0.016,0.529,0.476,14.4,31.6,0.482,15.1,65.2
"106",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Denver Nuggets",TRUE,38,44,38,44,-1.1,0.276,0.277,"McNichols Sports Arena",462407,NA,"DEN","https://www.basketball-reference.com/teams/DEN/1984.html",1610610027,"https://stats.nba.com/media/img/teams/logos/NBA_logo.svg",27,-0.17,-1.27,111.3,112.3,-1,110.5,0.337,0.032,0.553,0.498,12.8,29.3,0.522,14.6,66.6
"107",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Kansas City Kings",TRUE,38,44,37,45,-1.48,0.268,0.266,"Kemper Arena",370270,NA,"KCK","https://www.basketball-reference.com/teams/KCK/1984.html",NA,NA,26.2,-0.15,-1.62,106.5,108,-1.5,102.9,0.345,0.026,0.542,0.49,15.3,32.4,0.505,16.1,66.9
"108",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Washington Bullets",TRUE,35,47,33,49,-2.89,0.241,0.239,"Capital Centre",317447,7373,"WSB","https://www.basketball-reference.com/teams/WSB/1984.html",NA,NA,26.2,0.53,-2.36,104.2,107.2,-3,97.4,0.319,0.041,0.535,0.489,15.5,30.1,0.492,13.7,69.7
"109",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Houston Rockets",FALSE,29,53,33,49,-3.09,0.21,0.285,"The Summit",425755,NA,"HOU","https://www.basketball-reference.com/teams/HOU/1984.html",1610612745,"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg",26.8,-0.04,-3.12,105.3,108.2,-2.9,104.7,0.284,0.02,0.535,0.497,15.6,32.8,0.486,14.1,67.5
"110",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","San Diego Clippers",FALSE,30,52,33,49,-3.26,0.244,0.236,"San Diego Sports Arena",218534,NA,"SDC","https://www.basketball-reference.com/teams/SDC/1984.html",NA,NA,25.5,0.04,-3.21,109.2,112.4,-3.2,101.1,0.331,0.017,0.541,0.498,15.3,37.7,0.513,12.9,68.2
"111",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Golden State Warriors",FALSE,37,45,32,50,-3.4,0.254,0.25,"Oakland-Alameda County Coliseum Arena",316844,NA,"GSW","https://www.basketball-reference.com/teams/GSW/1984.html",1610612744,"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg",25.6,0.05,-3.35,105.5,108.8,-3.3,103.3,0.342,0.03,0.52,0.471,14.9,35.6,0.519,17,64.2
"112",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Cleveland Cavaliers",FALSE,28,54,30,52,-4.26,0.224,0.28,"Coliseum at Richfield",208094,NA,"CLE","https://www.basketball-reference.com/teams/CLE/1984.html",1610612739,"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg",25.4,0.55,-3.71,104.1,108.5,-4.4,97.4,0.301,0.023,0.512,0.468,14,33.5,0.49,13.2,70.8
"113",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Indiana Pacers",FALSE,26,56,28,54,-4.82,0.228,0.255,"Market Square Arena",410626,NA,"IND","https://www.basketball-reference.com/teams/IND/1984.html",1610612754,"https://stats.nba.com/media/img/teams/logos/IND_logo.svg",24.4,0.57,-4.25,101.8,106.5,-4.7,102.1,0.297,0.029,0.531,0.487,15.9,28.1,0.497,16.2,66.8
"114",FALSE,"1983-84",1984,"https://www.basketball-reference.com/leagues/NBA_1984.html","Chicago Bulls",FALSE,27,55,28,54,-5.18,0.268,0.266,"Chicago Stadium",256430,NA,"CHI","https://www.basketball-reference.com/teams/CHI/1984.html",1610612741,"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg",24.4,0.5,-4.69,102.4,107.5,-5.1,99.8,0.36,0.017,0.526,0.475,16.3,32.3,0.497,15.6,67.2
"115",FALSE,"1984-85",1985,"https://www.basketball-reference.com/leagues/NBA_1985.html","Milwaukee Bucks",TRUE,59,23,58,24,6.85,0.258,0.29,"MECCA Arena",422924,NA,"MIL","https://www.basketball-reference.com/teams/MIL/1985.html",1610612749,"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg",25.7,-0.16,6.69,110.5,103.6,6.9,99.7,0.341,0.041,0.545,0.497,14.2,35.4,0.467,16.1,65.6
"116",FALSE,"1984-85",1985,"https://www.basketball-reference.com/leagues/NBA_1985.html","Los Angeles Lakers",TRUE,62,20,58,24,7.35,0.235,0.22,"The Forum",610361,15505,"LAL","https://www.basketball-reference.com/teams/LAL/1985.html",1610612747,"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg",27.4,-0.87,6.48,114.1,107,7.1,103.2,0.308,0.041,0.589,0.551,15.7,33.8,0.485,13.7,67.1
"117",FALSE,"1984-85",1985,"https://www.basketball-reference.com/leagues/NBA_1985.html","Boston Celtics",TRUE,63,19,57,25,6.65,0.254,0.198,"Boston Garden",610547,14890,"BOS","https://www.basketball-reference.com/teams/BOS/1985.html",1610612738,"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg",28.5,-0.18,6.47,112.8,106.3,6.5,101.6,0.315,0.042,0.564,0.515,13.8,32.8,0.481,12.6,70.4
"118",FALSE,"1984-85",1985,"https://www.basketball-reference.com/leagues/NBA_1985.html","Philadelphia 76ers",TRUE,58,24,51,31,4.1,0.331,0.259,"The Spectrum",575415,NA,"PHI","https://www.basketball-reference.com/teams/PHI/1985.html",1610612755,"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg",27.9,0.07,4.17,111.3,107.3,4,100.8,0.412,0.032,0.561,0.497,16,37.4,0.494,15.7,66.6
